"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Levenhookia sonderi","https://id.biodiversity.org.au/node/apni/2894773","Levenhookia sonderi","Stylidiaceae",,"Slender Stylewort","Vulnerable","Endangered"
"Turnix pyrrhothorax","urn:lsid:biodiversity.org.au:afd.taxon:486b871c-47d6-4b3b-8044-22abbfc6e255","Turnix pyrrhothorax","Turnicidae",,"Red-chested Button-quail","Rare","Near Threatened"
"Wurmbea latifolia subsp. latifolia","https://id.biodiversity.org.au/node/apni/2896178","Wurmbea latifolia subsp. latifolia","Colchicaceae",,"Broad-leaf Nancy","Vulnerable","Endangered"
"Goodenia brunnea","https://id.biodiversity.org.au/node/apni/2899011","Goodenia brunnea","Goodeniaceae",,,"Rare","Near Threatened"
"Billardiera sp. Yorke Peninsula (P.C.Heyligers 80164)","https://id.biodiversity.org.au/node/apni/2919736","Billardiera sp. Yorke Peninsula (P.C.Heyligers 80164)","Pittosporaceae",,"Lehmann's Apple-berry","Extinct or Endangered","Endangered"
"Bassiana trilineata","ALA_Bassiana_trilineata","Bassiana trilineata",,,"Western Three-lined Skink","Rare","Near Threatened"
"Pultenaea scabra","https://id.biodiversity.org.au/node/apni/2913979","Pultenaea scabra","Fabaceae",,"Rough bush-pea","Rare","Near Threatened"
"Microtis rara","https://id.biodiversity.org.au/name/apni/74164","Microtis rara","Orchidaceae",,"Scented Onion","Rare","Near Threatened"
"Notomys fuscus","urn:lsid:biodiversity.org.au:afd.taxon:dbb2125e-bf71-4388-b129-562e4d7a8eb4","Notomys fuscus","Muridae",,"Dusky Hopping-mouse","Vulnerable","Endangered"
"Cyperus dactylotes","https://id.biodiversity.org.au/node/apni/2887050","Cyperus dactylotes","Cyperaceae",,,"Vulnerable","Endangered"
"Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A)","ALA_Caladenia_sp_Monarto_South_H_Goldsack_163_AD97708605A","Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A)",,,,"Extinct or Endangered","Endangered"
"Goodenia gracilis","https://id.biodiversity.org.au/node/apni/2891421","Goodenia gracilis","Goodeniaceae",,"Slender Goodenia","Vulnerable","Endangered"
"Ranunculus inundatus","https://id.biodiversity.org.au/node/apni/2918995","Ranunculus inundatus","Ranunculaceae",,"River Buttercup","Rare","Near Threatened"
"Microtis atrata","https://id.biodiversity.org.au/name/apni/73818","Microtis atrata","Orchidaceae",,"Swamp Mignonette Orchid","Rare","Near Threatened"
"Dillwynia cinerascens","https://id.biodiversity.org.au/node/apni/2920072","Dillwynia cinerascens","Fabaceae",,"Grey Dillwynia","Extinct or Endangered","Endangered"
"Pimelea williamsonii","https://id.biodiversity.org.au/node/apni/2887253","Pimelea williamsonii","Thymelaeaceae",,"Wiliamson's Rice-flower","Rare","Near Threatened"
"Swainsona dictyocarpa","https://id.biodiversity.org.au/node/apni/2889440","Swainsona dictyocarpa","Fabaceae",,,"Vulnerable","Endangered"
"Thelymitra x merraniae","https://id.biodiversity.org.au/name/apni/174706","Thelymitra x merraniae","Orchidaceae",,"Merran's Sun-orchid","Extinct or Endangered","Endangered"
"Allocasuarina robusta","https://id.biodiversity.org.au/node/apni/2891188","Allocasuarina robusta","Casuarinaceae",,"Mount Compass Oak-bush","Extinct or Endangered","Endangered"
"Correa eburnea","https://id.biodiversity.org.au/node/apni/2910182","Correa eburnea","Rutaceae",,"Deep Creek Correa","Vulnerable","Endangered"
"Acacia tenuissima","https://id.biodiversity.org.au/node/apni/2894202","Acacia tenuissima","Fabaceae",,"Broom Wattle","Rare","Near Threatened"
"Meionectes brownii","https://id.biodiversity.org.au/node/apni/2899003","Meionectes brownii","Haloragaceae",,"Swamp Raspwort","Rare","Near Threatened"
"Acacia hexaneura","https://id.biodiversity.org.au/node/apni/2887063","Acacia hexaneura","Fabaceae",,"Six-nerve Spine-bush","Rare","Near Threatened"
"Varanus brevicauda","urn:lsid:biodiversity.org.au:afd.taxon:b7bc9aa8-1093-486f-b0b3-e38454ad91b0","Varanus brevicauda","Varanidae",,"Short-tailed Pygmy Monitor","Rare","Near Threatened"
"Eucalyptus diversifolia subsp. hesperia","https://id.biodiversity.org.au/node/apni/2916775","Eucalyptus diversifolia subsp. hesperia","Myrtaceae",,"Madura mallee-ash","Rare","Near Threatened"
"Stictonetta naevosa","urn:lsid:biodiversity.org.au:afd.taxon:cca72699-7f7e-4bdc-a915-8f39a20e9145","Stictonetta naevosa","Anatidae",,"Freckled Duck","Vulnerable","Endangered"
"Pterostylis despectans","https://id.biodiversity.org.au/node/apni/2901078","Pterostylis despectans","Orchidaceae",,"Lowly Greenhood","Extinct or Endangered","Endangered"
"Leipoa ocellata","urn:lsid:biodiversity.org.au:afd.taxon:75e63252-bc20-4a58-9c5c-9399de34f846","Leipoa ocellata","Megapodiidae",,"Malleefowl","Vulnerable","Endangered"
"Chelonia mydas","urn:lsid:biodiversity.org.au:afd.taxon:2d605472-979b-49b4-aed3-03a384e9f706","Chelonia mydas","Cheloniidae",,"Green Turtle","Vulnerable","Endangered"
"Boronia parviflora","https://id.biodiversity.org.au/node/apni/2917795","Boronia parviflora","Rutaceae",,"Small-flowered Boronia","Rare","Near Threatened"
"Ceratogyne obionoides","https://id.biodiversity.org.au/node/apni/2908994","Ceratogyne obionoides","Asteraceae",,"Wingwort","Rare","Near Threatened"
"Festuca benthamiana","https://id.biodiversity.org.au/node/apni/2888343","Festuca benthamiana","Poaceae",,"Bentham's Fescue","Rare","Near Threatened"
"Zieria veronicea subsp. veronicea","https://id.biodiversity.org.au/node/apni/2911634","Zieria veronicea subsp. veronicea","Rutaceae",,"Pink Zieria","Rare","Near Threatened"
"Pycnosorus globosus","https://id.biodiversity.org.au/node/apni/2915561","Pycnosorus globosus","Asteraceae",,"Drumsticks","Vulnerable","Endangered"
"Thalassarche melanophris","urn:lsid:biodiversity.org.au:afd.taxon:f00842fd-351d-4a2b-959f-7e1a4b31379a","Thalassarche melanophris","Diomedeidae",,"Black-browed Albatross","Vulnerable","Endangered"
"Acacia pendula","https://id.biodiversity.org.au/taxon/apni/51285976","Acacia pendula","Fabaceae",,"Weeping Myall","Vulnerable","Endangered"
"Eremophila gibbifolia","https://id.biodiversity.org.au/node/apni/2919394","Eremophila gibbifolia","Scrophulariaceae",,"Coccid Emu-bush","Rare","Near Threatened"
"Prasophyllum australe","https://id.biodiversity.org.au/name/apni/87026","Prasophyllum australe","Orchidaceae",,"Austral Leek Orchid","Rare","Near Threatened"
"Neobatrachus sutor","urn:lsid:biodiversity.org.au:afd.taxon:3788cffe-93bc-431d-b63a-9a16112f6a40","Neobatrachus sutor","Limnodynastidae",,"Shoemaker Frog","Vulnerable","Endangered"
"Scleranthus diander","https://id.biodiversity.org.au/node/apni/2895986","Scleranthus diander","Caryophyllaceae",,"Tufted Knawel","Extinct or Endangered","Endangered"
"Pterostylis maxima","https://id.biodiversity.org.au/name/apni/74955","Pterostylis maxima","Orchidaceae",,"Large Rufous Greenhood","Extinct or Endangered (needs further qualification)","Endangered"
"Paracaleana minor","https://id.biodiversity.org.au/name/apni/95930","Paracaleana minor","Orchidaceae",,"Small Duck Orchid","Vulnerable","Endangered"
"Drosera praefolia","https://id.biodiversity.org.au/node/apni/2887013","Drosera praefolia","Droseraceae",,"Early Sundew","Rare","Near Threatened"
"Pezoporus wallicus","urn:lsid:biodiversity.org.au:afd.taxon:a61cdbb8-ffee-40dc-b6e7-54a36014cd03","Pezoporus wallicus","Psittacidae",,"Ground Parrot","Extinct or Endangered","Endangered"
"Ctenotus grandis","urn:lsid:biodiversity.org.au:afd.taxon:ad43bce3-3e91-4f56-bbfe-afa96801327d","Ctenotus grandis","Scincidae",,"Giant Desert Ctenotus","Rare","Near Threatened"
"Anthocercis angustifolia","https://id.biodiversity.org.au/node/apni/2919415","Anthocercis angustifolia","Solanaceae",,"Narrow-leaf Ray-flower","Rare","Near Threatened"
"Grampus griseus","urn:lsid:biodiversity.org.au:afd.taxon:fa71943f-ebb7-4761-8a0a-ef798776cc31","Grampus griseus","Delphinidae",,"Risso's Dolphin","Rare","Near Threatened"
"Leptomeria preissiana","https://id.biodiversity.org.au/node/apni/2919646","Leptomeria preissiana","Santalaceae",,,"Extinct or Endangered","Endangered"
"Porzana (Porzana) tabuensis","urn:lsid:biodiversity.org.au:afd.taxon:f2b1452a-f74a-481e-a8f8-f15a0f88303c","Porzana (Porzana) tabuensis","Rallidae",,"Spotless Crake","Rare","Near Threatened"
"Caladenia macroclavia","https://id.biodiversity.org.au/node/apni/2892407","Caladenia macroclavia","Orchidaceae",,"Green-comb Spider-orchid","Extinct or Endangered","Endangered"
"Petaurus australis","urn:lsid:biodiversity.org.au:afd.taxon:b3a61169-1e3c-4d6e-904f-f4d643df13a6","Petaurus australis","Petauridae",,"Yellow-bellied Glider","Extinct or Endangered","Endangered"
"Plantago multiscapa","https://id.biodiversity.org.au/node/apni/2886239","Plantago multiscapa","Plantaginaceae",,"Many-stem Plantain","Vulnerable","Endangered"
"Corybas fordhamii","https://id.biodiversity.org.au/name/apni/81710","Corybas fordhamii","Orchidaceae",,"Banded Helmet Orchid","Extinct or Endangered","Endangered"
"Cullen microcephalum","https://id.biodiversity.org.au/node/apni/2890835","Cullen microcephalum","Fabaceae",,"Dusky Scurf-pea","Extinct or Endangered","Endangered"
"Asperula syrticola","https://id.biodiversity.org.au/node/apni/2917629","Asperula syrticola","Rubiaceae",,"Southern Flinders Woodruff","Rare","Near Threatened"
"Pseudorca crassidens","urn:lsid:biodiversity.org.au:afd.taxon:a0780311-74fe-419f-8fc2-636af2ce4679","Pseudorca crassidens","Delphinidae",,"False Killer Whale","Rare","Near Threatened"
"Cuscuta tasmanica","https://id.biodiversity.org.au/node/apni/2901696","Cuscuta tasmanica","Convolvulaceae",,"Golden Dodder","Vulnerable","Endangered"
"Hovea purpurea","https://id.biodiversity.org.au/node/apni/2889938","Hovea purpurea","Fabaceae",,"Alpine Hovea","Rare","Near Threatened"
"Pseudanthus micranthus","https://id.biodiversity.org.au/node/apni/2908751","Pseudanthus micranthus","Euphorbiaceae",,"Fringed Pseudanthus","Rare","Near Threatened"
"Prasophyllum fecundum","https://id.biodiversity.org.au/name/apni/104483","Prasophyllum fecundum","Orchidaceae",,"Self-pollinating Leek-orchid","Rare","Near Threatened"
"Grevillea halmaturina subsp. laevis","https://id.biodiversity.org.au/node/apni/2898853","Grevillea halmaturina subsp. laevis","Proteaceae",,"Prickly Grevillea","Rare","Near Threatened"
"Stackhousia annua","https://id.biodiversity.org.au/node/apni/2893280","Stackhousia annua","Celastraceae",,"Annual Candles","Vulnerable","Endangered"
"Caladenia saxatilis","https://id.biodiversity.org.au/name/apni/216099","Caladenia saxatilis","Orchidaceae",,"Star Spider-orchid","Rare","Near Threatened"
"Lepidium pseudopapillosum","https://id.biodiversity.org.au/node/apni/2915140","Lepidium pseudopapillosum","Brassicaceae",,"Peppercress","Extinct or Endangered","Endangered"
"Poa morrisii","https://id.biodiversity.org.au/node/apni/2895235","Poa morrisii","Poaceae",,"Soft Tussock-grass","Rare","Near Threatened"
"Swainsona oligophylla","https://id.biodiversity.org.au/node/apni/2895456","Swainsona oligophylla","Fabaceae",,,"Rare","Near Threatened"
"Thelymitra matthewsii","https://id.biodiversity.org.au/node/apni/2900535","Thelymitra matthewsii","Orchidaceae",,"Spiral Sun Orchid","Extinct or Endangered","Endangered"
"Biziura lobata","urn:lsid:biodiversity.org.au:afd.taxon:f249e02d-f73f-4884-8572-9f52a4492da2","Biziura lobata","Anatidae",,"Musk Duck","Rare","Near Threatened"
"Lawrencia berthae","https://id.biodiversity.org.au/node/apni/2900991","Lawrencia berthae","Malvaceae",,"Showy Lawrencia","Rare","Near Threatened"
"Caladenia xantholeuca","https://id.biodiversity.org.au/node/apni/2906511","Caladenia xantholeuca","Orchidaceae",,"Flinders Ranges White Caladenia","Extinct or Endangered","Endangered"
"Genoplesium ciliatum","https://id.biodiversity.org.au/name/apni/66149","Genoplesium ciliatum","Orchidaceae",,"Swamp Midge-orchid","Extinct or Endangered","Endangered"
"Orobanche cernua var. australiana","https://id.biodiversity.org.au/node/apni/2887101","Orobanche cernua var. australiana","Orobanchaceae",,"Australian Broomrape","Rare","Near Threatened"
"Numenius (Numenius) madagascariensis","urn:lsid:biodiversity.org.au:afd.taxon:21ab21e4-5cd7-4e68-9268-1b6db1a9c3aa","Numenius (Numenius) madagascariensis","Scolopacidae",,"Eastern Curlew","Vulnerable","Endangered"
"Hamirostra melanosternon","urn:lsid:biodiversity.org.au:afd.taxon:c89b8b74-f2bb-4a39-a6a9-e6573d36d557","Hamirostra melanosternon","Accipitridae",,"Black-breasted Buzzard","Rare","Near Threatened"
"Juncus procerus","https://id.biodiversity.org.au/node/apni/2892782","Juncus procerus","Juncaceae",,"Tall Rush","Rare","Near Threatened"
"Blechnum nudum","https://id.biodiversity.org.au/taxon/apni/51269423","Blechnum nudum","Blechnaceae",,"Fishbone Water Fern","Rare","Near Threatened"
"Brachyscome tatei","https://id.biodiversity.org.au/node/apni/2900888","Brachyscome tatei","Asteraceae",,"Nullarbor Daisy","Rare","Near Threatened"
"Caladenia necrophylla","https://id.biodiversity.org.au/name/apni/117376","Caladenia necrophylla","Orchidaceae",,"Late Spider-orchid","Rare","Near Threatened"
"Chenopodium erosum","https://id.biodiversity.org.au/node/apni/2890060","Chenopodium erosum","Chenopodiaceae",,"Papery Goosefoot","Rare","Near Threatened"
"Thelymitra occidentalis","https://id.biodiversity.org.au/name/apni/178904","Thelymitra occidentalis","Orchidaceae",,"Western Azure Sun Orchid","Rare","Near Threatened"
"Nertera granadensis","https://id.biodiversity.org.au/node/apni/2918971","Nertera granadensis","Rubiaceae",,"Matted Nertera","Extinct or Endangered","Endangered"
"Thelymitra grandiflora","https://id.biodiversity.org.au/name/apni/115412","Thelymitra grandiflora","Orchidaceae",,"Great Sun-orchid","Rare","Near Threatened"
"Litoria raniformis","urn:lsid:biodiversity.org.au:afd.taxon:a0b0cf8c-3a93-40d9-ad8e-37b77783bea9","Litoria raniformis","Hylidae",,"Southern Bell Frog","Vulnerable","Endangered"
"Pomatostomus (Pomatostomus) temporalis temporalis","urn:lsid:biodiversity.org.au:afd.taxon:10346224-800b-4a38-84d2-87f5c8fdc0f7","Pomatostomus (Pomatostomus) temporalis temporalis","Pomatostomidae",,"Grey-crowned Babbler","Extinct or Endangered","Endangered"
"Helichrysum rutidolepis","http://id.biodiversity.org.au/node/apni/2890862","Helichrysum rutidolepis","Asteraceae",,"Button Everlasting","Extinct or Endangered","Endangered"
"Perameles bougainville bougainville","urn:lsid:biodiversity.org.au:afd.taxon:a13aa0fe-821d-4789-aab8-814d3f5247e2","Perameles bougainville bougainville","Peramelidae",,"Marl","Extinct or Endangered","Endangered"
"Correa backhouseana var. orbicularis","https://id.biodiversity.org.au/node/apni/2908660","Correa backhouseana var. orbicularis","Rutaceae",,"Round-leaf Correa","Rare","Near Threatened"
"Pteris tremula","https://id.biodiversity.org.au/taxon/apni/51283281","Pteris tremula","Pteridaceae",,"Tender Bracken Fern","Rare","Near Threatened"
"Tringa (Heteroscelus) brevipes","urn:lsid:biodiversity.org.au:afd.taxon:431b9eb1-a77f-4178-8b5c-2d7b83b61a65","Tringa (Heteroscelus) brevipes","Scolopacidae",,"Grey-tailed Tattler","Rare","Near Threatened"
"Gleichenia microphylla","https://id.biodiversity.org.au/node/apni/2912905","Gleichenia microphylla","Gleicheniaceae",,"Scrambling Coral-fern","Rare","Near Threatened"
"Cinclosoma (Cinclosoma) punctatum anachoreta","urn:lsid:biodiversity.org.au:afd.taxon:a0198fe8-d943-407d-b1c2-838df3c3d3c1","Cinclosoma (Cinclosoma) punctatum anachoreta","Psophodidae",,"Spotted Quail-thrush (mount Lofty Ranges Ssp)","Extinct or Endangered","Endangered"
"Falsistrellus tasmaniensis","urn:lsid:biodiversity.org.au:afd.taxon:284c4a52-3070-4b0f-bea5-6e94ee1fb200","Falsistrellus tasmaniensis","Vespertilionidae",,"Eastern False Pipistrelle","Extinct or Endangered","Endangered"
"Juncus radula","https://id.biodiversity.org.au/node/apni/2916431","Juncus radula","Juncaceae",,"Hoary Rush","Vulnerable","Endangered"
"Dasycercus blythi","urn:lsid:biodiversity.org.au:afd.taxon:926b1c33-86d2-48e6-b796-54fff5290937","Dasycercus blythi","Dasyuridae",,"Brush-tailed Mulgara","Extinct or Endangered","Endangered"
"Veronica decorosa","https://id.biodiversity.org.au/node/apni/2915315","Veronica decorosa","Plantaginaceae",,"Showy Speedwell","Rare","Near Threatened"
"Spyridium bifidum var. integrifolium","https://id.biodiversity.org.au/node/apni/2915118","Spyridium bifidum subsp. wanillae","Rhamnaceae",,"Wanilla Spyridium","Rare","Near Threatened"
"Nyctophilus gouldi","urn:lsid:biodiversity.org.au:afd.taxon:9f42cfa3-3268-4111-95e4-4c0d5c472e1a","Nyctophilus gouldi","Vespertilionidae",,"Gould's Long-eared Bat","Extinct or Endangered","Endangered"
"Hibbertia obtusibracteata","https://id.biodiversity.org.au/node/apni/2911528","Hibbertia obtusibracteata","Dilleniaceae",,"Prickly Guinea-flower","Vulnerable","Endangered"
"Anas (Spatula) rhynchotis rhynchotis","urn:lsid:biodiversity.org.au:afd.taxon:08994186-df8a-45d7-9632-e2812ae28140","Anas (Spatula) rhynchotis rhynchotis","Anatidae",,"Australian Shoveler","Rare","Near Threatened"
"Montia fontana subsp. chondrosperma","https://id.biodiversity.org.au/node/apni/2903260","Montia fontana subsp. chondrosperma","Portulacaceae",,"Waterblinks","Vulnerable","Endangered"
"Eremophila polyclada","https://id.biodiversity.org.au/node/apni/8493976","Eremophila polyclada","Scrophulariaceae",,"Desert Lignum","Rare","Near Threatened"
"Mesoplodon hectori","urn:lsid:biodiversity.org.au:afd.taxon:17cd2971-9cc3-4787-a484-a7dfd2f08578","Mesoplodon hectori","Ziphiidae",,"Hector's Beaked Whale","Rare","Near Threatened"
"Taphozous hilli","urn:lsid:biodiversity.org.au:afd.taxon:8ecef76e-6963-40cf-bc4e-7f294ccbd53d","Taphozous hilli","Emballonuridae",,"Hill's Sheathtail-bat","Rare","Near Threatened"
"Tecticornia flabelliformis","https://id.biodiversity.org.au/node/apni/2902861","Tecticornia flabelliformis","Chenopodiaceae",,"Bead Glasswort","Vulnerable","Endangered"
"Caladenia concolor","https://id.biodiversity.org.au/node/apni/2916278","Caladenia concolor","Orchidaceae",,"Crimson Spider-orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Diomedea epomophora sanfordi","urn:lsid:biodiversity.org.au:afd.taxon:65aec7c5-f301-4b17-a180-250b65977af7","Diomedea sanfordi","Diomedeidae",,"Northern Royal Albatross","Extinct or Endangered","Endangered"
"Calidris (Ereunetes) subminuta","urn:lsid:biodiversity.org.au:afd.taxon:38f64179-ab4f-4901-808f-7b15439b58b6","Calidris (Ereunetes) subminuta","Scolopacidae",,"Long-toed Stint","Rare","Near Threatened"
"Brachyscome decipiens","https://id.biodiversity.org.au/node/apni/2910778","Brachyscome decipiens","Asteraceae",,"Field Daisy","Extinct or Endangered (needs further qualification)","Endangered"
