"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Galaxias parvus","urn:lsid:biodiversity.org.au:afd.taxon:976e8b1e-5f47-4c29-99d2-711a1e68bda4","Galaxias parvus","Galaxiidae",,"Swamp Galaxias","Vulnerable","Endangered"
"Asplenium hookerianum","https://id.biodiversity.org.au/node/apni/2896148","Asplenium hookerianum","Aspleniaceae",,"Maidenhair Spleenwort","Endangered","Endangered"
"Lachnagrostis billardierei subsp. tenuiseta","https://id.biodiversity.org.au/node/apni/2906843","Lachnagrostis billardierei subsp. tenuiseta","Poaceae",,"Small-awn Blowngrass","Rare","Near Threatened"
"Cyathea","https://id.biodiversity.org.au/taxon/apni/51300015","Cyathea","Cyatheaceae",,"Alsophila","Endangered","Endangered"
"Hypotrachyna immaculata","https://id.biodiversity.org.au/name/apni/132026","Hypotrachyna immaculata","Parmeliaceae",,,"Rare","Near Threatened"
"Prasophyllum castaneum","https://id.biodiversity.org.au/node/apni/2906367","Prasophyllum castaneum","Orchidaceae",,"Chestnut Leek-orchid","Endangered","Endangered"
"Lepidosperma viscidum","https://id.biodiversity.org.au/node/apni/2917099","Lepidosperma viscidum","Cyperaceae",,"Sticky Sword-sedge","Rare","Near Threatened"
"Sarcophilus harrisii","urn:lsid:biodiversity.org.au:afd.taxon:5c2a733c-9f1a-4ec5-8dd6-951118f3fbfc","Sarcophilus harrisii","Dasyuridae",,"Tasmanian Devil","Endangered","Endangered"
"Pimelea axiflora subsp. axiflora","https://id.biodiversity.org.au/node/apni/2894597","Pimelea axiflora subsp. axiflora","Thymelaeaceae",,"Bootlace Bush","Endangered","Endangered"
"Agrostis bettyae","https://id.biodiversity.org.au/node/apni/2897042","Agrostis bettyae","Poaceae",,"Alpine Winter Bent","Rare","Near Threatened"
"Pimelea curviflora var. sericea","https://id.biodiversity.org.au/node/apni/2896722","Pimelea curviflora var. sericea","Thymelaeaceae",,"Silky Curved Riceflower","Rare","Near Threatened"
"Pultenaea mollis","https://id.biodiversity.org.au/node/apni/2910288","Pultenaea mollis","Fabaceae",,"Guinea Flower Bush Pea, Soft Bush-pea","Vulnerable","Endangered"
"Caladenia sylvicola","https://id.biodiversity.org.au/node/apni/2904792","Caladenia sylvicola","Orchidaceae",,"Forest Fingers","Endangered","Endangered"
"Caladenia congesta","https://id.biodiversity.org.au/name/apni/91004","Caladenia congesta","Orchidaceae",,"Black Tongue Caladenia","Endangered","Endangered"
"Eryngium ovinum","https://id.biodiversity.org.au/node/apni/2908719","Eryngium ovinum","Apiaceae",,"Blue Devil","Vulnerable","Endangered"
"Orthotrichia adornata","urn:lsid:biodiversity.org.au:afd.taxon:61c71240-4398-4b27-9755-6bbc320d55d0","Orthotrichia adornata","Hydroptilidae",,"Caddis Fly (derwent River)","Rare","Near Threatened"
"Melaleuca pustulata","https://id.biodiversity.org.au/node/apni/2908027","Melaleuca pustulata","Myrtaceae",,"Warty Paperbark","Rare","Near Threatened"
"Eucalyptus radiata subsp. radiata","https://id.biodiversity.org.au/taxon/apni/51290010","Eucalyptus radiata subsp. radiata","Myrtaceae",,"Narrow-leaved Peppermint","Rare","Near Threatened"
"Craspedia preminghana","https://id.biodiversity.org.au/node/apni/2901265","Craspedia preminghana","Asteraceae",,"Preminghana Billybutton","Endangered","Endangered"
"Idacarabus troglodytes","urn:lsid:biodiversity.org.au:afd.taxon:b6639164-6079-4e5b-b369-70f831901bdd","Idacarabus troglodytes","Carabidae",,"Cave Beetle (precipitous Bluff)","Rare","Near Threatened"
"Lachnagrostis punicea subsp. punicea","https://id.biodiversity.org.au/node/apni/2915754","Lachnagrostis punicea subsp. punicea","Poaceae",,"Bristle Blowngrass","Rare","Near Threatened"
"Thelymitra holmesii","https://id.biodiversity.org.au/name/apni/115464","Thelymitra holmesii","Orchidaceae",,"Slender Blue Swamp Sun-orchid","Rare","Near Threatened"
"Myriophyllum integrifolium","https://id.biodiversity.org.au/node/apni/8452109","Myriophyllum integrifolium","Haloragaceae",,"Tiny Water-milfoil","Vulnerable","Endangered"
"Astacopsis gouldi","urn:lsid:biodiversity.org.au:afd.taxon:d780bf0c-01bf-4f19-860f-4f5cc94bf15b","Astacopsis gouldi","Parastacidae",,"Tasmanian Giant Freshwater Lobster","Vulnerable","Endangered"
"Corunastylis nuda","https://id.biodiversity.org.au/name/apni/169573","Corunastylis nuda","Orchidaceae",,"Tiny Midge-orchid","Rare","Near Threatened"
"Rhodanthe anthemoides","https://id.biodiversity.org.au/node/apni/2897086","Rhodanthe anthemoides","Asteraceae",,"Chamomile Sunray","Rare","Near Threatened"
"Lasiopetalum micranthum","https://id.biodiversity.org.au/node/apni/2904300","Lasiopetalum micranthum","Malvaceae",,"Tasmanian Velvetbush","Rare","Near Threatened"
"Gompholobium ecostatum","https://id.biodiversity.org.au/node/apni/2909565","Gompholobium ecostatum","Fabaceae",,"Dwarf Wedge-pea","Endangered","Endangered"
"Spyridium parvifolium","https://id.biodiversity.org.au/node/apni/2897750","Spyridium parvifolium","Rhamnaceae",,"Dusty Miller","Rare","Near Threatened"
"Persicaria subsessilis","https://id.biodiversity.org.au/node/apni/2918061","Persicaria subsessilis","Polygonaceae",,"Hairy Knotweed","Endangered","Endangered"
"Beddomeia franklandensis","urn:lsid:biodiversity.org.au:afd.taxon:2e3612af-524f-441d-be00-13946e9bff1a","Beddomeia franklandensis","Tateidae",,"Hydrobiid Snail (frankland River )","Rare","Near Threatened"
"Acanthiza (Acanthiza) pusilla archibaldi","urn:lsid:biodiversity.org.au:afd.taxon:2b4bc92e-2266-4f1c-ab53-5e75b4dc5ebf","Acanthiza (Acanthiza) pusilla archibaldi","Acanthizidae",,"Brown Thornbill (king Island)","Endangered","Endangered"
"Leucochrysum albicans var. tricolor","https://id.biodiversity.org.au/taxon/apni/51268618","Leucochrysum albicans subsp. tricolor","Asteraceae",,"Grassland Paper-daisy","Endangered","Endangered"
"Scaevola albida","https://id.biodiversity.org.au/node/apni/2911082","Scaevola albida","Goodeniaceae",,"Small-fruit Fan-flower","Vulnerable","Endangered"
"Arthrochilus huntianus subsp. nothofagicola","https://id.biodiversity.org.au/node/apni/2900280","Arthrochilus huntianus subsp. nothofagicola","Orchidaceae",,"Myrtle Elbow Orchid","Endangered","Endangered"
"Haliaeetus (Pontoaetus) leucogaster","urn:lsid:biodiversity.org.au:afd.taxon:cdaae4b5-4a09-4986-8f7b-7cfdddbfc723","Haliaeetus (Pontoaetus) leucogaster","Accipitridae",,"White-bellied Sea-eagle","Vulnerable","Endangered"
"Sporobolus virginicus","https://id.biodiversity.org.au/node/apni/2920067","Sporobolus virginicus","Poaceae",,"Coastal Rat-tail Grass","Rare","Near Threatened"
"Schenkia australis","https://id.biodiversity.org.au/node/apni/7386160","Schenkia australis","Gentianaceae",,"Spike Centaury","Rare","Near Threatened"
"Baumea gunnii","https://id.biodiversity.org.au/node/apni/2909192","Baumea gunnii","Cyperaceae",,"Slender Twig-rush","Rare","Near Threatened"
"Poa halmaturina","https://id.biodiversity.org.au/node/apni/2916542","Poa halmaturina","Poaceae",,"Dune Tussockgrass","Rare","Near Threatened"
"Eutaxia microphylla","https://id.biodiversity.org.au/node/apni/2886693","Eutaxia microphylla","Fabaceae",,"Common Eutaxia","Rare","Near Threatened"
"Carex pyrenaica var. cephalotes","https://id.biodiversity.org.au/node/apni/2892693","Carex pyrenaica var. cephalotes","Cyperaceae",,"Snow Sedge","Rare","Near Threatened"
"Thelymitra atronitida","https://id.biodiversity.org.au/name/apni/164764","Thelymitra atronitida","Orchidaceae",,"Black-hooded Sun Orchid","Endangered","Endangered"
"Engaeus martigener","urn:lsid:biodiversity.org.au:afd.taxon:992ae334-1e4f-44eb-92fb-458293be28a1","Engaeus martigener","Parastacidae",,"Furneaux Burrowing Crayfish","Vulnerable","Endangered"
"Scleranthus diander","https://id.biodiversity.org.au/node/apni/2895986","Scleranthus diander","Caryophyllaceae",,"Tufted Knawel","Vulnerable","Endangered"
"Hovea tasmanica","https://id.biodiversity.org.au/node/apni/2896996","Hovea tasmanica","Fabaceae",,"Rockfield Purplepea","Rare","Near Threatened"
"Nematoceras sulcatum","https://id.biodiversity.org.au/name/apni/207466","Nematoceras sulcatum","Orchidaceae",,"Grooved Helmet-orchid","Endangered","Endangered"
"Parvotettix whinrayi","urn:lsid:biodiversity.org.au:afd.taxon:af21944e-125a-4e9c-aca1-2113dae7cf06","Parvotettix whinrayi","Rhaphidophoridae",,"Whinray's Cave Cricket","Rare","Near Threatened"
"Lasiopetalum baueri","https://id.biodiversity.org.au/node/apni/2896212","Lasiopetalum baueri","Malvaceae",,"Slender Velvet-bush","Rare","Near Threatened"
"Centrolepis pedderensis","https://id.biodiversity.org.au/node/apni/2893783","Centrolepis pedderensis","Centrolepidaceae",,"Pedder Bristlewort","Endangered","Endangered"
"Prasophyllum olidum","https://id.biodiversity.org.au/node/apni/2906282","Prasophyllum olidum","Orchidaceae",,"Pungent Leek-orchid","Endangered","Endangered"
"Colobanthus pulvinatus","https://id.biodiversity.org.au/node/apni/8446959","Colobanthus pulvinatus","Caryophyllaceae",,"Hard cushion-plant","Rare","Near Threatened"
"Phylloglossum drummondii","https://id.biodiversity.org.au/node/apni/2899597","Phylloglossum drummondii","Lycopodiaceae",,"Pigmy Clubmoss","Rare","Near Threatened"
"Xerochrysum bicolor","https://id.biodiversity.org.au/node/apni/2902500","Xerochrysum bicolor","Asteraceae",,"Eastcoast Everlasting","Rare","Near Threatened"
"Genoplesium brachystachyum","https://id.biodiversity.org.au/node/apni/2897599","Genoplesium brachystachyum","Orchidaceae",,"Short-spiked Midge-orchid","Endangered","Endangered"
"Prasophyllum robustum","https://id.biodiversity.org.au/node/apni/2902709","Prasophyllum robustum","Orchidaceae",,"Robust Leek-orchid","Endangered","Endangered"
"Xanthoparmelia amphixantha","https://id.biodiversity.org.au/name/apni/135078","Xanthoparmelia amphixantha","Parmeliaceae",,,"Endangered","Endangered"
"Frankenia pauciflora var. gunnii","https://id.biodiversity.org.au/node/apni/2902246","Frankenia pauciflora var. gunnii","Frankeniaceae",,"Southern Sea-heath","Rare","Near Threatened"
"Hibbertia calycina","https://id.biodiversity.org.au/node/apni/2915545","Hibbertia calycina","Dilleniaceae",,"Lesser Guinea Flower","Vulnerable","Endangered"
"Hydrorchis orbicularis","https://id.biodiversity.org.au/name/apni/178848","Hydrorchis orbicularis","Orchidaceae",,"Swamp Onion-orchid","Rare","Near Threatened"
"Orthoceras strictum","https://id.biodiversity.org.au/name/apni/56871","Orthoceras strictum","Orchidaceae",,"Horned Orchid","Rare","Near Threatened"
"Costora iena","urn:lsid:biodiversity.org.au:afd.taxon:7de808fb-0b73-4b64-88ee-c081b5807045","Costora iena","Conoesucidae",,"Caddis Fly (great Lakes)","Extinct","Extinct"
"Calochilus campestris","https://id.biodiversity.org.au/name/apni/98962","Calochilus campestris","Orchidaceae",,"Beaked Beard-orchid","Endangered","Endangered"
"Epacris curtisiae","https://id.biodiversity.org.au/node/apni/2917643","Epacris curtisiae","Ericaceae",,"Northwest Heath","Rare","Near Threatened"
"Hadronyche pulvinator","urn:lsid:biodiversity.org.au:afd.taxon:d7026c83-4e88-438a-93d3-ee617b82abbf","Hadronyche pulvinator","Hexathelidae",,"Cascade Funnel-web Spider","Extinct","Extinct"
"Beddomeia bellii","urn:lsid:biodiversity.org.au:afd.taxon:f3e6fed7-b154-47e8-a7af-4b647c508f30","Beddomeia bellii","Tateidae",,"Hydrobiid Snail (heazlewood River)","Rare","Near Threatened"
"Austrostipa nodosa","https://id.biodiversity.org.au/node/apni/2889653","Austrostipa nodosa","Poaceae",,"Knotty Speargrass","Rare","Near Threatened"
"Isoetes drummondii subsp. drummondii","https://id.biodiversity.org.au/node/apni/2896098","Isoetes drummondii subsp. drummondii","Isoetaceae",,"Plain Quillwort","Rare","Near Threatened"
"Caladenia filamentosa","https://id.biodiversity.org.au/name/apni/91308","Caladenia filamentosa","Orchidaceae",,"Daddy Long Legs","Rare","Near Threatened"
"Ranunculus sessiliflorus var. sessiliflorus","https://id.biodiversity.org.au/node/apni/2894168","Ranunculus sessiliflorus var. sessiliflorus","Ranunculaceae",,"Small-flowered Australian Buttercup","Rare","Near Threatened"
"Pandorea pandorana","https://id.biodiversity.org.au/taxon/apni/51269199","Pandorea pandorana","Bignoniaceae",,"Inland Wonga Vine","Rare","Near Threatened"
"Parmeliopsis ambigua","https://id.biodiversity.org.au/name/apni/148136","Parmeliopsis ambigua","Parmeliaceae",,"Ambiguous Bran Lichen","Rare","Near Threatened"
"Hovea montana","https://id.biodiversity.org.au/node/apni/2906247","Hovea montana","Fabaceae",,"Mountain Purplepea","Rare","Near Threatened"
"Halobaena caerulea","urn:lsid:biodiversity.org.au:afd.taxon:3db0a9ae-aa4e-4858-91b4-da4581044af5","Halobaena caerulea","Procellariidae",,"Blue Petrel","Vulnerable","Endangered"
"Diuris lanceolata","https://id.biodiversity.org.au/node/apni/2919208","Diuris lanceolata","Orchidaceae",,"Golden Moths","Endangered","Endangered"
"Lissotes menalcas","urn:lsid:biodiversity.org.au:afd.taxon:eff217ea-7bdf-41fa-a1cc-89cf2acd5d48","Lissotes menalcas","Lucanidae",,"Mt Mangana Stag Beetle","Vulnerable","Endangered"
"Paragalaxias julianus","urn:lsid:biodiversity.org.au:afd.taxon:1081581c-18fb-45a4-bee7-eb8b388dd425","Paragalaxias julianus","Galaxiidae",,"Julian Galaxias","Rare","Near Threatened"
"Rumex bidens","https://id.biodiversity.org.au/node/apni/2921216","Rumex bidens","Polygonaceae",,"Mud Dock","Rare","Near Threatened"
"Muehlenbeckia axillaris","https://id.biodiversity.org.au/node/apni/2902632","Muehlenbeckia axillaris","Polygonaceae",,"Matted Lignum","Rare","Near Threatened"
"Viola cunninghamii","https://id.biodiversity.org.au/node/apni/2917601","Viola cunninghamii","Violaceae",,"Alpine Violet","Rare","Near Threatened"
"Chorizandra enodis","https://id.biodiversity.org.au/node/apni/2906496","Chorizandra enodis","Cyperaceae",,"Black Bristle Rush","Endangered","Endangered"
"Menegazzia minuta","https://id.biodiversity.org.au/name/apni/179458","Menegazzia minuta","Hypogymniaceae",,,"Endangered","Endangered"
"Corunastylis nudiscapa","https://id.biodiversity.org.au/name/apni/170787","Corunastylis nudiscapa","Orchidaceae",,"Brownish Midge-orchid","Endangered","Endangered"
"Engaeus orramakunna","urn:lsid:biodiversity.org.au:afd.taxon:ceb684ea-31fe-4ac6-8db2-a53483664130","Engaeus orramakunna","Parastacidae",,"Mount Arthur Burrowing Crayfish","Vulnerable","Endangered"
"Xanthoparmelia microphyllizans","ALA_Xanthoparmelia_microphyllizans","Xanthoparmelia microphyllizans",,,,"Rare","Near Threatened"
"Lobelia rhombifolia","https://id.biodiversity.org.au/node/apni/2892738","Lobelia rhombifolia","Campanulaceae",,"Tufted Lobelia","Rare","Near Threatened"
"Taskiria mccubbini","urn:lsid:biodiversity.org.au:afd.taxon:f417435f-c735-40c9-998e-b66925e860c6","Taskiria mccubbini","Kokiriidae",,"Caddis Fly (lake Pedder)","Endangered","Endangered"
"Chiloglottis trapeziformis","https://id.biodiversity.org.au/name/apni/64836","Chiloglottis trapeziformis","Orchidaceae",,"Broad Lipped Bird Orchid","Endangered","Endangered"
"Isolepis stellata","https://id.biodiversity.org.au/node/apni/2891073","Isolepis stellata","Cyperaceae",,"Star Club-rush","Rare","Near Threatened"
"Doodia caudata","https://id.biodiversity.org.au/taxon/apni/51269361","Blechnum medium","Blechnaceae",,"Small Rasp Fern","Endangered","Endangered"
"Xanthoparmelia oleosa","https://id.biodiversity.org.au/name/apni/155720","Xanthoparmelia oleosa","Parmeliaceae",,,"Rare","Near Threatened"
"Pachyptila turtur subantarctica","urn:lsid:biodiversity.org.au:afd.taxon:f78f44c3-f551-46bf-ad48-c72fd0b4eb69","Pachyptila turtur subantarctica","Procellariidae",,"Fairy Prion (southern Sub-species)","Endangered","Endangered"
"Pneumatopteris pennigera","https://id.biodiversity.org.au/node/apni/2899796","Pneumatopteris pennigera","Thelypteridaceae",,"Lime Fern","Endangered","Endangered"
"Rytidosperma remotum","https://id.biodiversity.org.au/node/apni/2915864","Rytidosperma remotum","Poaceae",,"Remote Wallabygrass","Rare","Near Threatened"
"Drosera glanduligera","https://id.biodiversity.org.au/node/apni/2894215","Drosera glanduligera","Droseraceae",,"Common Scarlet Sundew","Rare","Near Threatened"
"Tasimia drepana","urn:lsid:biodiversity.org.au:afd.taxon:7518e755-69e0-4153-a0ee-9440e618121e","Tasimia drepana","Tasimiidae",,"Caddis Fly (huon & Picton Rivers)","Rare","Near Threatened"
"Melanelia piliferella","https://id.biodiversity.org.au/name/apni/123317","Melanelia piliferella","Parmeliaceae",,,"Vulnerable","Endangered"
"Ranunculus prasinus","https://id.biodiversity.org.au/node/apni/2890570","Ranunculus prasinus","Ranunculaceae",,"Midlands Buttercup","Endangered","Endangered"
"Ecnomina vega","urn:lsid:biodiversity.org.au:afd.taxon:632f5beb-05d7-4465-9fdb-94239b21f6f6","Ecnomina vega","Ecnomidae",,"Caddis Fly (macquarie River)","Rare","Near Threatened"
"Caladenia versicolor","https://id.biodiversity.org.au/node/apni/2916883","Caladenia versicolor","Orchidaceae",,"Candy Spider-orchid","Vulnerable","Endangered"
"Tmesipteris parva","https://id.biodiversity.org.au/node/apni/2890172","Tmesipteris parva","Psilotaceae",,"Small Fork Fern","Vulnerable","Endangered"
"Prasophyllum perangustum","https://id.biodiversity.org.au/node/apni/2919201","Prasophyllum perangustum","Orchidaceae",,"Knocklofty Leek-orchid","Endangered","Endangered"
"Ozothamnus lycopodioides","https://id.biodiversity.org.au/node/apni/2918905","Ozothamnus lycopodioides","Asteraceae",,"Clubmoss Everlastingbush","Rare","Near Threatened"
"Phoebetria palpebrata","urn:lsid:biodiversity.org.au:afd.taxon:9168af41-ed64-40aa-b976-502fe9c4114d","Phoebetria palpebrata","Diomedeidae",,"Light-mantled Sooty Albatross","Vulnerable","Endangered"
"Hadronyche pulvinator","urn:lsid:biodiversity.org.au:afd.taxon:d7026c83-4e88-438a-93d3-ee617b82abbf","Hadronyche pulvinator","Hexathelidae",,"Cascade Funnel-web Spider","Extinct","Extinct"
"Xanthoparmelia jarmaniae","ALA_Xanthoparmelia_jarmaniae","Xanthoparmelia jarmaniae",,,,"Vulnerable","Endangered"
"Ceyx azureus diemenensis","urn:lsid:biodiversity.org.au:afd.taxon:874cdbb9-24fa-4868-b766-a1f4b40303cb","Ceyx azureus diemenensis","Alcedinidae",,"Tasmanian Azure Kingfisher","Endangered","Endangered"
"Dermochelys coriacea","urn:lsid:biodiversity.org.au:afd.taxon:9b31383c-4745-4b8f-a3bd-8b9e91619e47","Dermochelys coriacea","Dermochelyidae",,"Leathery Turtle","Vulnerable","Endangered"
"Sagina diemensis","https://id.biodiversity.org.au/node/apni/2890463","Sagina diemensis","Caryophyllaceae",,"Pearlwort","Endangered","Endangered"
"Cullen microcephalum","https://id.biodiversity.org.au/node/apni/2890835","Cullen microcephalum","Fabaceae",,"Dusky Scurf-pea","Rare","Near Threatened"
"Galaxias pedderensis","urn:lsid:biodiversity.org.au:afd.taxon:f57c715a-65ce-42ab-b2dd-3372632b7af0","Galaxias pedderensis","Galaxiidae",,"Pedder Galaxias","Endangered","Endangered"
"Prostanthera cuneata","https://id.biodiversity.org.au/node/apni/2920141","Prostanthera cuneata","Lamiaceae",,"Alpine  Mint-bush","Extinct","Extinct"
"Pherosphaera hookeriana","https://id.biodiversity.org.au/taxon/apni/51291644","Pherosphaera hookeriana","Podocarpaceae",,"Drooping Pine","Vulnerable","Endangered"
"Australina pusilla subsp. muelleri","https://id.biodiversity.org.au/node/apni/2919605","Australina pusilla subsp. muelleri","Urticaceae",,"Shade Nettle","Rare","Near Threatened"
"Roblinella agnewi","ALA_Roblinella_agnewi","Roblinella agnewi",,,"Silky Snail","Rare","Near Threatened"
"Gynatrix pulchella","https://id.biodiversity.org.au/node/apni/2888949","Gynatrix pulchella","Malvaceae",,"Hemp Bush","Rare","Near Threatened"
"Lepidosperma viscidum","https://id.biodiversity.org.au/node/apni/2917099","Lepidosperma viscidum","Cyperaceae",,"Sticky Sword-sedge","Rare","Near Threatened"
"Paragalaxias dissimilis","urn:lsid:biodiversity.org.au:afd.taxon:39d7a0d1-5bbf-458d-b7a9-88167ed3aec1","Paragalaxias dissimilis","Galaxiidae",,"Shannon Galaxias","Vulnerable","Endangered"
"Xanthoparmelia molliuscula","https://id.biodiversity.org.au/name/apni/164206","Xanthoparmelia molliuscula","Parmeliaceae",,,"Endangered","Endangered"
"Microtidium atratum","https://id.biodiversity.org.au/name/apni/178850","Microtidium atratum","Orchidaceae",,"Yellow Onion-orchid","Rare","Near Threatened"
"Hoplogonus simsoni","urn:lsid:biodiversity.org.au:afd.taxon:30c56429-1578-4040-bff9-6deda817daf3","Hoplogonus simsoni","Lucanidae",,"Simson's Stag Beetle","Vulnerable","Endangered"
"Pterostylis grandiflora","https://id.biodiversity.org.au/name/apni/74758","Pterostylis grandiflora","Orchidaceae",,"Cobra Greenhood","Rare","Near Threatened"
"Uncinia elegans","https://id.biodiversity.org.au/taxon/apni/51282996","Carex subtilis","Cyperaceae",,"Handsome Hooksedge","Rare","Near Threatened"
"Beddomeia kershawi","urn:lsid:biodiversity.org.au:afd.taxon:4ce111c8-c373-464f-ab25-58b22d6eece1","Beddomeia kershawi","Tateidae",,"Hydrobiid Snail (macquarie River)","Endangered","Endangered"
"Oreixenica ptunarra","urn:lsid:biodiversity.org.au:afd.taxon:ee5bed64-3595-4c01-934e-a2b073abf094","Oreixenica ptunarra","Nymphalidae",,"Ptunarra Brown","Vulnerable","Endangered"
"Veronica ciliolata subsp. fiordensis","https://id.biodiversity.org.au/node/apni/2901363","Veronica ciliolata subsp. fiordensis","Plantaginaceae",,"Ben Lomond Cushionplant","Vulnerable","Endangered"
"Leptorhynchos elongatus","https://id.biodiversity.org.au/node/apni/2914170","Leptorhynchos elongatus","Asteraceae",,"Lanky Buttons","Endangered","Endangered"
"Thelymitra bracteata","https://id.biodiversity.org.au/name/apni/163813","Thelymitra bracteata","Orchidaceae",,"Leafy Sun-orchid","Endangered","Endangered"
"Pterostylis commutata","https://id.biodiversity.org.au/node/apni/2896422","Pterostylis commutata","Orchidaceae",,"Midland Greenhood","Endangered","Endangered"
"Deyeuxia brachyathera","https://id.biodiversity.org.au/node/apni/2894525","Deyeuxia brachyathera","Poaceae",,"Short Bentgrass","Rare","Near Threatened"
"Philotheca freyciana","https://id.biodiversity.org.au/node/apni/2918209","Philotheca freyciana","Rutaceae",,"Freycinet Waxflower","Endangered","Endangered"
"Argyrotegium fordianum","https://id.biodiversity.org.au/node/apni/2916378","Argyrotegium fordianum","Asteraceae",,"Soft Cottonleaf","Rare","Near Threatened"
"Uncinia elegans","https://id.biodiversity.org.au/taxon/apni/51282996","Carex subtilis","Cyperaceae",,"Handsome Hooksedge","Rare","Near Threatened"
"Allanaspides hickmani","urn:lsid:biodiversity.org.au:afd.taxon:47646655-80a2-49a6-8eb0-7f79c4d1aa13","Allanaspides hickmani","Anaspidesidae",,"Syncarid Shrimp","Rare","Near Threatened"
"Thesium australe","https://id.biodiversity.org.au/node/apni/2891975","Thesium australe","Santalaceae",,"Austral Toad-flax","Extinct","Extinct"
"Phrantela conica","urn:lsid:biodiversity.org.au:afd.taxon:296b33b7-41bc-424e-b94c-bad14eb2da48","Phrantela conica","Tateidae",,"Hydrobiid Snail (little Henty River)","Rare","Near Threatened"
"Spyridium obcordatum","https://id.biodiversity.org.au/node/apni/2887808","Spyridium obcordatum","Rhamnaceae",,"Creeping Dusty Miller","Vulnerable","Endangered"
"Haloragis myriocarpa","https://id.biodiversity.org.au/node/apni/2907434","Haloragis myriocarpa","Haloragaceae",,"Prickly Raspwort","Rare","Near Threatened"
"Haloniscus searlei","urn:lsid:biodiversity.org.au:afd.taxon:b6e330c2-415f-4f49-8701-95f6bbcbecd1","Haloniscus searlei","Scyphacidae",,"Salt Lake Slater","Endangered","Endangered"
"Stenanthemum pimeleoides","https://id.biodiversity.org.au/node/apni/2907235","Stenanthemum pimeleoides","Rhamnaceae",,"Propellor Plant","Vulnerable","Endangered"
"Viminaria juncea","https://id.biodiversity.org.au/node/apni/2904505","Viminaria juncea","Fabaceae",,"Golden Spray","Endangered","Endangered"
"Gynatrix pulchella","https://id.biodiversity.org.au/node/apni/2888949","Gynatrix pulchella","Malvaceae",,"Hemp Bush","Rare","Near Threatened"
"Carex hypandra","https://id.biodiversity.org.au/node/apni/2918746","Carex hypandra","Cyperaceae",,"Alpine Fen-sedge","Rare","Near Threatened"
"Bolboschoenus medianus","https://id.biodiversity.org.au/node/apni/2904721","Bolboschoenus medianus","Cyperaceae",,"Marsh Club-rush","Rare","Near Threatened"
"Austrochloritis victoriae","urn:lsid:biodiversity.org.au:afd.taxon:fbf0d1c1-c6b8-4ff3-9dee-3c77d3faaf10","Chloritobadistes victoriae","Camaenidae",,"Southern Hairy Red Snail","Vulnerable","Endangered"
