id,taxonid,scientificName,taxonstatus,authority,taxonurl,taxonID,kingdom,class,family,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
234929.0,104980.0,Maccullochella peelii,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=27041,,,,,,,,,,,
162075.0,538063.0,Rhodomyrtus psidioides,CR,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=16290,,,,,,,,,,,
234877.0,782795.0,Euastacus binzayedi,CR,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36167,36167.0,Animalia,Malacostraca,Parastacidae,,"Coughran & Furse, 2013",CR,Y,Critically Endangered,Queensland Endemic,
263909.0,1307466.0,Octarrhena pusilla,SL,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7920,7920.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
264935.0,1068749.0,Endiandra globosa,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17305,,,,,,,,,,,
264937.0,1197873.0,Xerothamnella herbacea,EN,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9736,,,,,,,,,,,
264938.0,1252519.0,Acacia hockingsii,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14911,,,,,,,,,,,
264940.0,1061113.0,Leuzea australis,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=3907,,,,,,,,,,,
264942.0,1240841.0,Eucalyptus beaniana,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9238,,,,,,,,,,,
234554.0,39665.0,Caretta caretta,T,U.S. Fish & Wildlife Service,https://ecos.fws.gov/ecp/species/1110,,,,,,,,,,,
152542.0,323907.0,Corybas fimbriatus,LC Confidential Species (SL),QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=13326,13326.0,Plantae,Equisetopsida,Orchidaceae,fringed helmet orchid,(R.Br.) Rchb.f.,SL,Y,Special least concern,Intranational,
168078.0,1239817.0,Acacia pedleyi,vu,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8381,,,,,,,,,,,
152892.0,427480.0,Dendrobium lobbii,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12833,12833.0,Plantae,Equisetopsida,Orchidaceae,,Teijsm. & Binn.,SL,Y,Special least concern,Not Endemic to Australia,
262519.0,1074635.0,Dendrobium schneiderae,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12839,19822.0,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,C,N,Least concern,,
152830.0,805371.0,Bulbophyllum argyropus,VU,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=9493,9493.0,Plantae,Equisetopsida,Orchidaceae,,(Endl.) Rchb.f.,V,Y,Vulnerable,Intranational,
263806.0,1194878.0,Vincetoxicum forsteri,EN,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=41248,,,,,,,,,,,
223098.0,1003032.0,Antrophyum austroqueenslandicum,CE,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=2427,2427.0,Plantae,Equisetopsida,Pteridaceae,,D.L.Jones,CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
261567.0,1357800.0,Eulophia pulchra,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152480.0,491475.0,Eulophia pulchra,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
167774.0,201617.0,Ornithoptera euphorion,LC,Queensland,https://bie.ala.org.au/species/urn:lsid:biodiversity.org.au:afd.taxon:b3a55bc9-7225-4fef-948f-d7daed09b042#overview,,,,,,,,,,,
264545.0,1094647.0,Rhodamnia whiteana,EN,Queensland Department of Environment and Science,https://apps.des.qld.gov.au/species-search/details/?id=13405,,,,,,,,,,,
152766.0,323437.0,Pterostylis pedunculata,LC,Atlas of Living Australia,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/75254,12696.0,Plantae,Equisetopsida,Orchidaceae,maroonhood,R.Br.,SL,Y,Special least concern,Intranational,
152853.0,43357.0,Pholidota,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21277.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
163912.0,602507.0,Nervilia concolor,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
165357.0,801105.0,Melaleuca flavovirens,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=31333,,,,,,,,,,,
162206.0,1127893.0,Fontainea fugax,EN,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=2296,,,,,,,,,,,
163985.0,472797.0,Syzygium moorei,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=16048,,,,,,,,,,,
163917.0,348343.0,Nepenthes mirabilis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,16622.0,Plantae,Equisetopsida,Nepenthaceae,tropical pitcher plant,(Lour.) Druce,SL,Y,Special least concern,Regional Endemic,
268742.0,1426181.0,Cyanothamnus warangensis,LC,Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=41632,,,,,,,,,,,
152635.0,896713.0,Arthrochilus irritabilis,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=15816,15816.0,Plantae,Equisetopsida,Orchidaceae,leafy elbow orchid,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
159911.0,1111166.0,Fontainea rostrata,VU,Queensland,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-2006-0206#sch.3,,,,,,,,,,,
159913.0,1063480.0,Cossinia australiana,EN,Queensland,https://apps.des.qld.gov.au/species-search/details/?id=13684,,,,,,,,,,,
165359.0,1163673.0,Parsonsia sankowskyana,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=5907,,,,,,,,,,,
159921.0,1111700.0,Acacia baueri baueri,VU,Queensland,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-2006-0206#sch.3,,,,,,,,,,,
159923.0,1111558.0,Zieria exsul,CR,Queensland,https://apps.des.qld.gov.au/species-search/details/?id=28663,,,,,,,,,,,
165360.0,1023152.0,Bertya pedicellata,Near threatened,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=11322,,,,,,,,,,,
165361.0,1148780.0,Stackhousia tryonii,Near threatened,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=13744,,,,,,,,,,,
165363.0,865249.0,Graptophyllum excelsum,Near threatened,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=15850,,,,,,,,,,,
165358.0,850736.0,Murraya crenulata,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=36199,,,,,,,,,,,
165365.0,895975.0,Samadera bidwillii,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=33391,,,,,,,,,,,
166016.0,544003.0,Romnalda strobilacea,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12377,,,,,,,,,,,
166021.0,538087.0,Marsdenia longiloba,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=11212,,,,,,,,,,,
166024.0,537404.0,Randia moorei,EN,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12191,,,,,,,,,,,
165370.0,135833.0,Macrozamia cardiacensis,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=18142,18142.0,Plantae,Equisetopsida,Zamiaceae,,P.I.Forst. & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
165371.0,135821.0,Macrozamia conferta,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6525,6525.0,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones & P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
165374.0,135825.0,Macrozamia cranei,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6478,6478.0,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones & P.I.Forst.,E,Y,Endangered,Queensland Endemic,Endangered
165375.0,135826.0,Macrozamia crassifolia,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6479,6479.0,Plantae,Equisetopsida,Zamiaceae,,P.I.Forst. & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
165376.0,135836.0,Macrozamia douglasii,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8435,8435.0,Plantae,Equisetopsida,Zamiaceae,,W.Hill ex F.M.Bailey,SL,Y,Special least concern,Queensland Endemic,
165377.0,135839.0,Macrozamia fearnsidei,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8851,8851.0,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
165460.0,897169.0,Gossia gonoclada,CR,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=27386,,,,,,,,,,,
165378.0,135828.0,Macrozamia lomandroides,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8511,8511.0,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones,E,Y,Endangered,Queensland Endemic,Endangered
165379.0,135844.0,Macrozamia longispina,Near threatened,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21873,21873.0,Plantae,Equisetopsida,Zamiaceae,,P.I.Forst. & D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,
165381.0,135845.0,Macrozamia lucida,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=14429,14429.0,Plantae,Equisetopsida,Zamiaceae,pineapple zamia,L.A.S.Johnson,SL,Y,Special least concern,Intranational,
152822.0,425528.0,Bulbophyllum maxillare,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34663.0,Plantae,Equisetopsida,Orchidaceae,,(Lindl.) Rchb.,E,Y,Endangered,Regional Endemic,
152568.0,428072.0,Bulbophyllum purpurascens,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,39191.0,Plantae,Equisetopsida,Orchidaceae,,Teijsm. & Binn.,C,N,Least concern,Queensland Endemic,
152751.0,428054.0,Bulbophyllum gracillimum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12448.0,Plantae,Equisetopsida,Orchidaceae,graceful orchid,(Rolfe) Rolfe,V,Y,Vulnerable,Queensland Endemic,Vulnerable
165382.0,135909.0,Macrozamia machinii,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6480,6480.0,Plantae,Equisetopsida,Zamiaceae,,P.I.Forst. & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,Vulnerable
166037.0,1194478.0,Vincetoxicum woollsii,EN,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=41258,,,,,,,,,,,
152595.0,123536.0,Drosera adelae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,11623.0,Plantae,Equisetopsida,Droseraceae,,F.Muell.,NT,Y,Near Threatened,Queensland Endemic,
152899.0,895822.0,Drosera prolifera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,11621.0,Plantae,Equisetopsida,Droseraceae,trailing sundew,C.T.White,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152447.0,713930.0,Drosera schizandra,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9811.0,Plantae,Equisetopsida,Droseraceae,notched sundew,Diels,V,Y,Vulnerable,Queensland Endemic,Vulnerable
263915.0,954324.0,Bertya recurvata,EN,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=26126,,,,,,,,,,,
165380.0,135824.0,Macrozamia pauli-guilielmi,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=14429,16708.0,Plantae,Equisetopsida,Zamiaceae,,W.Hill & F.Muell.,E,Y,Endangered,Queensland Endemic,Endangered
165383.0,135867.0,Macrozamia macleayi,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=22414,22414.0,Plantae,Equisetopsida,Zamiaceae,,Miq.,SL,Y,Special least concern,Queensland Endemic,
165384.0,135849.0,Macrozamia moorei,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12010,12010.0,Plantae,Equisetopsida,Zamiaceae,,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
165385.0,135850.0,Macrozamia mountperriensis,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8972,8972.0,Plantae,Equisetopsida,Zamiaceae,,F.M.Bailey,SL,Y,Special least concern,Queensland Endemic,
267257.0,1148863.0,Coleus acariformis,CR,Queensland Nature Conservation Act 1992,https://www.qld.gov.au/environment/plants-animals/conservation/threatened-wildlife/threatened-species/conservation-status/catagory-changes-2020,,,,,,,,,,,
159368.0,803600.0,Notelaea lloydii,vulnerable,Queensland,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=15002,,,,,,,,,,,
262147.0,554187.0,Floydia praealta,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=13202,,,,,,,,,,,
262156.0,1192214.0,Commersonia prostrata,LC,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=34214,,,,,,,,,,,
165386.0,135829.0,Macrozamia occidua,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6483,6483.0,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones & P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
262809.0,42783.0,Petauroides volans,EN,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=2455,,,,,,,,,,,
165387.0,135830.0,Macrozamia parcifolia,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6481,6481.0,Plantae,Equisetopsida,Zamiaceae,,P.I.Forst. & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,Vulnerable
262040.0,537414.0,Zieria collina,VU,Nature Conservation Act 1992,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2897589,,,,,,,,,,,
262041.0,913391.0,Comesperma breviflorum,NT,Nature Conservation Act 1992,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2905860,,,,,,,,,,,
262047.0,977629.0,Melaleuca formosa,NT,Queensland Nature Conservation Act 1992,https://www.data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
154918.0,954413.0,Oeceoclades pulchra,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
165441.0,724091.0,Geophaps scripta scripta,VU,Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=1785,,,,,,,,,,,
165444.0,20903.0,Turnix melanogaster,VU,Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=1092,,,,,,,,,,,
162712.0,380779.0,Cryptandra amara,LC,Queensland,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2892141#overview,,,,,,,,,,,
267966.0,1363093.0,Sphaeromorphaea major,NT,Queensland Department of Environment and Science, https://apps.des.qld.gov.au/species-search/details/?id=35028,,,,,,,,,,,
154449.0,937255.0,Caladenia major,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
154450.0,937256.0,Caladenia minorata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
154451.0,937266.0,Caladenia caerulea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
162713.0,1134199.0,Cryptandra armata,LC,Queensland,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51293854#overview,,,,,,,,,,,
158181.0,1038921.0,Solanum johnsonianum,EN,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=29787,,,,,,,,,,,
158182.0,1038687.0,Acacia barakulensis,VU,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=2299,,,,,,,,,,,
158183.0,1044610.0,Pimelea leptospermoides,VU,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12595,,,,,,,,,,,
165447.0,12647.0,Epthianura crocea,VU,Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=1528,1528.0,Animalia,Aves,Meliphagidae,yellow chat,"Castelnau & Ramsay, 1877",V,Y,Vulnerable,Intranational,
165450.0,723366.0,Epthianura crocea macgregori,EN,Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=22459,22459.0,Animalia,Aves,Meliphagidae,yellow chat (Dawson),"Keast, 1958",E,Y,Endangered,Queensland Endemic,Critically Endangered
162894.0,897779.0,Acacia pubifolia,VU,Queensland,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51299734#overview,,,,,,,,,,,
165452.0,960154.0,Solanum dissectum,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=6198,,,,,,,,,,,
265875.0,1122072.0,Hibbertia monticola,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=11597,,,,,,,,,,,
165454.0,735071.0,Solanum elachophyllum,Endangered,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=13541,,,,,,,,,,,
165455.0,1152025.0,Capparis thozetiana,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=9794,,,,,,,,,,,
263297.0,1374919.0,Drynaria × dumicola,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21874,,,,,,,,,,,
163972.0,543985.0,Eucalyptus curtisii,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17256,,,,,,,,,,,
152890.0,552476.0,Cyanicula caerulea,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=31824,31824.0,Plantae,Equisetopsida,Orchidaceae,,(R.Br.) Hopper & A.P.Br.,SL,Y,Special least concern,Intranational,
162723.0,1134236.0,Cryptandra filiformis,LC,Queensland,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2892590#overview,,,,,,,,,,,
